Reactor Loads Summary (created on 2025-03-10 16:45:01)

================================================================================
RECENT REACTOR LOADS (after October 1, 2024)
================================================================================
LoadID | LRF Number | Job Number | PCN | Submitted Date | Submitted By | Test Type | Test Condition | Reactor | Condition Type | Sample Count
5772 LL3 | Honeycomb

Load ID: 575, LRF: LR-25-00101, Condition: Crystal River Unit 5 layer 2 Fall 25 Replacement - 22 cell (5772) - NOx EPRI/VGB
--------------------------------------------------------------------------------
No detailed parameters found

Samples for this load:
----------------------------------------
Sample Number | Sample Type
----------------------------------------
5772 LL2 | Honeycomb

Load ID: 574, LRF: LR-25-00101, Condition: Crystal River Unit 5 layer 2 Fall 25 Replacement - 22 cell (5772) - NOx EPRI/VGB
--------------------------------------------------------------------------------
No detailed parameters found

Samples for this load:
----------------------------------------
Sample Number | Sample Type
----------------------------------------
5772 LL1 | Honeycomb

Load ID: 573, LRF: LR-25-00100, Condition: Carson FCC Replmt (6385) - NOx Type 2
--------------------------------------------------------------------------------
No detailed parameters found

Samples for this load:
----------------------------------------
Sample Number | Sample Type
----------------------------------------
C FCC LL2 | Honeycomb
C FCC LL2 2 | Honeycomb
C FCC LL2 3 | Honeycomb

Load ID: 572, LRF: LR-25-00100, Condition: Carson FCC Replmt (6385) - NOx Type 2
--------------------------------------------------------------------------------
No detailed parameters found

Samples for this load:
----------------------------------------
Sample Number | Sample Type
----------------------------------------
C FCC LL1 | Honeycomb
C FCC LL1 2 | Honeycomb
C FCC LL1 3 | Honeycomb

Load ID: 571, LRF: LR-25-00099, Condition: Citgo Lemont FCC replmt 2025 (6374) - NOx Type 2
--------------------------------------------------------------------------------
No detailed parameters found

Samples for this load:
----------------------------------------
Sample Number | Sample Type
----------------------------------------
CL LL2 | Honeycomb
CL LL2 2 | Honeycomb

Load ID: 570, LRF: LR-25-00099, Condition: Citgo Lemont FCC replmt 2025 (6374) - NOx Type 2
--------------------------------------------------------------------------------
No detailed parameters found

Samples for this load:
----------------------------------------
Sample Number | Sample Type
----------------------------------------
CL LL1 | Honeycomb
CL LL1 2 | Honeycomb

Load ID: 569, LRF: LR-25-00098, Condition: Gibson U1 L2 Sp25-DB-New (5778) - NOx EPRI/VGB
--------------------------------------------------------------------------------
No detailed parameters found

Samples for this load:
----------------------------------------
Sample Number | Sample Type
----------------------------------------
5778-0101-0604 | Honeycomb

Load ID: 568, LRF: LR-25-00097, Condition: Gibson U1 L1 Sp25-DB New (5777) - NOx EPRI/VGB
--------------------------------------------------------------------------------
No detailed parameters found

Samples for this load:
----------------------------------------
Sample Number | Sample Type
----------------------------------------
5777-0101-0303 | Honeycomb

Load ID: 567, LRF: LR-25-00096, Condition: Birla Carbon Thailand (BCTR) Units 1 and 2 (5781) - NOx Type 2
--------------------------------------------------------------------------------
No detailed parameters found

Samples for this load:
----------------------------------------
Sample Number | Sample Type
----------------------------------------
5781-0102-0320 | Honeycomb
5781-0102-0342 | Honeycomb
5781-0102-0347 | Honeycomb

Load ID: 566, LRF: LR-25-00095, Condition: AECI New Madrid 2 Layers Spring 2025 (5774) - NOx EPRI/VGB
--------------------------------------------------------------------------------
No detailed parameters found

Samples for this load:
----------------------------------------
Sample Number | Sample Type
----------------------------------------
5774-0703-0300 | Honeycomb

Load ID: 565, LRF: LR-25-00095, Condition: AECI New Madrid 2 Layers Spring 2025 (5774) - NOx EPRI/VGB
--------------------------------------------------------------------------------
No detailed parameters found

Samples for this load:
----------------------------------------
Sample Number | Sample Type
----------------------------------------
5774-0601-0459 | Honeycomb

Load ID: 564, LRF: LR-25-00095, Condition: AECI New Madrid 2 Layers Spring 2025 (5774) - NOx EPRI/VGB
--------------------------------------------------------------------------------
No detailed parameters found

Samples for this load:
----------------------------------------
Sample Number | Sample Type
----------------------------------------
5774-0502-0304 | Honeycomb

Load ID: 563, LRF: LR-25-00095, Condition: AECI New Madrid 2 Layers Spring 2025 (5774) - NOx EPRI/VGB
--------------------------------------------------------------------------------
No detailed parameters found

Samples for this load:
----------------------------------------
Sample Number | Sample Type
----------------------------------------
5774-0401-0600 | Honeycomb

Load ID: 562, LRF: LR-25-00095, Condition: AECI New Madrid 2 Layers Spring 2025 (5774) - NOx EPRI/VGB
--------------------------------------------------------------------------------
No detailed parameters found

Samples for this load:
----------------------------------------
Sample Number | Sample Type
----------------------------------------
5774-0301-0150 | Honeycomb

Load ID: 561, LRF: LR-25-00095, Condition: AECI New Madrid 2 Layers Spring 2025 (5774) - NOx EPRI/VGB
--------------------------------------------------------------------------------
No detailed parameters found

Samples for this load:
----------------------------------------
Sample Number | Sample Type
----------------------------------------
5774-0201-0060 | Honeycomb

Load ID: 560, LRF: LR-25-00095, Condition: AECI New Madrid 2 Layers Spring 2025 (5774) - NOx EPRI/VGB
--------------------------------------------------------------------------------
No detailed parameters found

Samples for this load:
----------------------------------------
Sample Number | Sample Type
----------------------------------------
5774-0103-0095 | Honeycomb

Load ID: 559, LRF: LR-25-00094, Condition: Amos Uint 2 Layer 2 18 x 9 DB Spring 25 (5779) - NOx EPRI/VGB
--------------------------------------------------------------------------------
No detailed parameters found

Samples for this load:
----------------------------------------
Sample Number | Sample Type
----------------------------------------
5779-0204-0454 | Honeycomb

Load ID: 558, LRF: LR-25-00094, Condition: Amos Uint 2 Layer 2 18 x 9 DB Spring 25 (5779) - NOx EPRI/VGB
--------------------------------------------------------------------------------
No detailed parameters found

Samples for this load:
----------------------------------------
Sample Number | Sample Type
----------------------------------------
5779-0105-0551 | Honeycomb

Load ID: 557, LRF: LR-25-00093, Condition: Black Hills Power Wygen New Catalyst Purchase Spring 2025 (5770) - NOx EPRI/VGB
--------------------------------------------------------------------------------
No detailed parameters found

Samples for this load:
----------------------------------------
Sample Number | Sample Type
----------------------------------------
5770-0101-0451 | Honeycomb

Load ID: 556, LRF: LR-25-00092, Condition: Joliet Relmt Feb 2025 (5769) - NOx Type 2
--------------------------------------------------------------------------------
No detailed parameters found

Samples for this load:
----------------------------------------
Sample Number | Sample Type
----------------------------------------
5769-0102-0475 | Honeycomb
5769-0102-0479 | Honeycomb
5769-0102-0557 | Honeycomb

Load ID: 555, LRF: LR-25-00091, Condition: Cross U3 Hyb New 18x9 s25 (5767) - NOx EPRI/VGB
--------------------------------------------------------------------------------
No detailed parameters found

Samples for this load:
----------------------------------------
Sample Number | Sample Type
----------------------------------------
5767-0101-0292 | Honeycomb

Load ID: 554, LRF: LR-25-00090, Condition: Harrison U3L1 DB s25 (5764) - NOx EPRI/VGB
--------------------------------------------------------------------------------
No detailed parameters found

Samples for this load:
----------------------------------------
Sample Number | Sample Type
----------------------------------------
5764-0301-0600 | Honeycomb

Load ID: 553, LRF: LR-25-00090, Condition: Harrison U3L1 DB s25 (5764) - NOx EPRI/VGB
--------------------------------------------------------------------------------
No detailed parameters found

Samples for this load:
----------------------------------------
Sample Number | Sample Type
----------------------------------------
5764-0204-0403 | Honeycomb

Load ID: 552, LRF: LR-25-00089, Condition: DTE Monroe U4L4 Spr 2025 (5747) - NOx EPRI/VGB
--------------------------------------------------------------------------------
No detailed parameters found

Samples for this load:
----------------------------------------
Sample Number | Sample Type
----------------------------------------
5747-0401-0305 | Honeycomb

Load ID: 551, LRF: LR-25-00089, Condition: DTE Monroe U4L4 Spr 2025 (5747) - NOx EPRI/VGB
--------------------------------------------------------------------------------
No detailed parameters found

Samples for this load:
----------------------------------------
Sample Number | Sample Type
----------------------------------------
5747-0502-0301 | Honeycomb

Load ID: 550, LRF: LR-25-00089, Condition: DTE Monroe U4L4 Spr 2025 (5747) - NOx EPRI/VGB
--------------------------------------------------------------------------------
No detailed parameters found

Samples for this load:
----------------------------------------
Sample Number | Sample Type
----------------------------------------
5747-0303-0454 | Honeycomb

Load ID: 549, LRF: LR-25-00088, Condition: Shawnee U3 Supply f23 (5708) - 100% PRB Fuel SO2 Oxidation
--------------------------------------------------------------------------------
Parameter | Value | Units
----------------------------------------
NH3:NOx Molar Ratio | 0.906 | ppmvd
SO3 | 3.1 | ppmvd
O2 | 3.47 | %
H2O | 12.07 | %
SO2 | 308.0 | ppmvd
NO | 331.6 | ppmvd
Temperature | 387.2 | °C

Samples for this load:
----------------------------------------
Sample Number | Sample Type
----------------------------------------
5708-0105-0311 | Honeycomb
5708-0105-0312 | Honeycomb

Load ID: 548, LRF: LR-25-00087, Condition: McNeil Replacement (6346) - NOx Type 2
--------------------------------------------------------------------------------
No detailed parameters found

Samples for this load:
----------------------------------------
Sample Number | Sample Type
----------------------------------------
AS25-00042 | Honeycomb
AS25-00042 | Honeycomb

Load ID: 547, LRF: LR-25-00086, Condition: Yara Adamov (6344) - NOx Type 2
--------------------------------------------------------------------------------
No detailed parameters found

Samples for this load:
----------------------------------------
Sample Number | Sample Type
----------------------------------------
AS25-00041 | Honeycomb

Load ID: 546, LRF: LR-25-00085, Condition: El Segundo 4CU R-1190 Replacement 2025 (6360) - NOx Type 2
--------------------------------------------------------------------------------
